EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1220959,WESTERN PIMA COUNTY (ZONE), ,10/10/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,197309,Z,501,TWC,0,0,County Official, , , , , , , , ,10/10/2024,2000, , , , ,"Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. An Ajo CWOP station reached a high temperature of 103 degrees Fahrenheit and reached Major HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Ajo.","Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals in Douglas, Bisbee, and Ajo. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",454
1220966,TUCSON METRO AREA (ZONE), ,10/12/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,197362,Z,504,TWC,0,0,County Official, , , , , , , , ,10/12/2024,2000, , , , ,"Hot temperatures 10 to 15 degrees above normal caused record-breaking heat across Southeast Arizona. An Oro Valley CWOP station recorded a high temperature of 102 degrees Fahrenheit. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Oro Valley.","Hot temperatures 10 to 15 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson and Oro Valley.",455
1220968,TUCSON METRO AREA (ZONE), ,10/15/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,197362,Z,504,TWC,0,1,County Official, , , , , , , , ,10/15/2024,2000, , , , ,"Hot temperatures 6 degrees above normal and Tucson International Airport reached a high temperature of 93 degrees Fahrenheit. The Pima County Medical Examiner confirmed that heat was a contributing factor of death for an individual in Tucson.","Hot temperatures 10 to 15 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Tucson and Oro Valley.",456
1219744,COCONINO CO.,BELLEMONT,10/18/2024,700,Hail,0.25, ,0,5,0,0,AZ,MST-7, ,197165,C,5,FGZ,0,0,NWS Employee, , , ,2,ESE,3,W,FLAGSTAFF,10/18/2024,710,35.2174,-111.7912,35.1951,-111.7083,"BB to pea sized hail covered the ground and Interstate 40 an inch or two deep. At least |seven vehicles slid off the road. Several vehicles crashed into each other.","A strong upper low diving southeastward through southern Nevada and across northern Arizona with instability and upward motion brought widespread showers, thunderstorms, snow, and strong winds. The frontal band moved across northeastern Arizona during the afternoon with CAPE values near 500 J/kg and sufficient deep layer wind shear to produce strong to locally severe storms.",457
1220024,NORTHWEST PINAL COUNTY (ZONE), ,10/18/2024,935,Dust Storm, , ,0,0,5000,0,AZ,MST-7, ,197188,Z,553,PSR,0,0,Broadcast Media, , , , , , , , ,10/18/2024,955, , , , ,"Multiple vehicle collisions resulted in the closure of Sunland Gin Road from Battaglia Drive to Mountain View Avenue near Arizona City to due to dense blowing dust, with visibilities less than a quarter mile observed. No injuries were reported.","A potent upper-level low pressure system moved across the western United States, dragging a cold front across the region. Strong westerly winds behind the cold front resulted in areas of dense blowing dust, mainly across portions of Pinal County near Arizona City where visibilities of less than a quarter mile were observed. The dense blowing dust resulted in multiple car collisions, forcing the closure of Sunland Gin Road.  Peak wind gusts in excess of 30 mph were measured based on nearby surface observations.",458
1219743,EASTERN MOGOLLON RIM (ZONE), ,10/18/2024,1120,High Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,197165,Z,16,FGZ,0,0,RAWS, , , , , , , , ,10/18/2024,1235, , , , ,"The RAWS station QLCA3 at Limestone Canyon reported a peak wind gust of 67 MPH at 1024 AM. Wind gusts of 60 MPH or higher were reported until 1224 PM.","A strong upper low diving southeastward through southern Nevada and across northern Arizona with instability and upward motion brought widespread showers, thunderstorms, snow, and strong winds. The frontal band moved across northeastern Arizona during the afternoon with CAPE values near 500 J/kg and sufficient deep layer wind shear to produce strong to locally severe storms.",459
1219742,WHITE MOUNTAINS (ZONE), ,10/18/2024,1125,High Wind,55.00, ,0,0,0,0,AZ,MST-7,MG,197165,Z,17,FGZ,0,0,Mesonet, , , , , , , , ,10/18/2024,1445, , , , ,"The peak wind gust of 61.7 MPH at Mesonet Station AZT18 (9124 feet) was measured at 1033 AM.  Other wind gusts of near or over 58 MPH were occasionally reported until around 245 PM.","A strong upper low diving southeastward through southern Nevada and across northern Arizona with instability and upward motion brought widespread showers, thunderstorms, snow, and strong winds. The frontal band moved across northeastern Arizona during the afternoon with CAPE values near 500 J/kg and sufficient deep layer wind shear to produce strong to locally severe storms.",460
1219741,COCONINO CO.,MOENAVE,10/18/2024,1615,Tornado, ,EF0,0,0,0,0,AZ,MST-7, ,197165,C,5,FGZ,0,0,Public, ,1.45,10,3,SE,3,ESE,MOENAVE,10/18/2024,1617,36.0936,-111.2928,36.1136,-111.2851,"A weak tornado or landspout was observed southwest of Tuba City near Kerley Valley. Verified by video.","A strong upper low diving southeastward through southern Nevada and across northern Arizona with instability and upward motion brought widespread showers, thunderstorms, snow, and strong winds. The frontal band moved across northeastern Arizona during the afternoon with CAPE values near 500 J/kg and sufficient deep layer wind shear to produce strong to locally severe storms.",461
1219740,COCONINO CO.,TUBA CITY,10/18/2024,1700,Funnel Cloud, , ,0,0,0,0,AZ,MST-7, ,197165,C,5,FGZ,0,0,Public, , , ,1,W,8,NNE,TUBA CITY,10/18/2024,1700,36.13,-111.24,36.2327,-111.1823,"A cold air funnel was observed near Tuba City at 500 PM. Unable to verify if it touched down at any point.","A strong upper low diving southeastward through southern Nevada and across northern Arizona with instability and upward motion brought widespread showers, thunderstorms, snow, and strong winds. The frontal band moved across northeastern Arizona during the afternoon with CAPE values near 500 J/kg and sufficient deep layer wind shear to produce strong to locally severe storms.",462
1222373,TUCSON METRO AREA (ZONE), ,10/20/2024,0,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,197624,Z,504,TWC,0,0,County Official, , , , , , , , ,10/20/2024,700, , , , ,"Cold morning temperatures 7 to 10 degrees below normal across Southeastern Arizona. Tucson International Airport reached a low temperature of 47 degrees Fahrenheit. The Pima County Medical Examiner confirmed that cold was the primary factor in the cause of death for an individual in Tucson.","Cold morning temperatures 7 to 10 degrees below normal across Southeastern Arizona. The Pima County Medical Examiner confirmed that cold was the primary factor in the cause of death for an individual in Tucson.",463
1221007,TUCSON METRO AREA (ZONE), ,10/23/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,197364,Z,504,TWC,0,1,County Official, , , , , , , , ,10/23/2024,2000, , , , ,"Hot temperatures 12 to 16 degrees above normal caused record-breaking temperatures across Southeast Arizona. Tucson International Airport reached a high temperature of 99 degrees Fahrenheit. The Pima County Medical Examiner found that heat was a contributing factor in the death of an individual in Tucson.","Hot temperatures 9 to 14 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for an individual in Tucson.",464
1219745,BLACK MESA AREA (ZONE), ,10/29/2024,755,High Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,197166,Z,39,FGZ,0,0,ASOS, , , , , , , , ,10/29/2024,1335, , , , ,"The AWOS station KJTC at Springerville Airport reported a peak wind gust of 66 MPH at 815 AM. The sustained wind was above 40 MPH frequently between 755 AM and 135 PM. The wind gusted to 58 MPH or higher at times between 755 AM and 115 PM MST.","A strong cold front brought high wind to the lee side of the White Mountains in the eastern Little Colorado River Valley in Springerville.",465
1223367,WESTERN MOGOLLON RIM (ZONE), ,11/03/2024,600,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,197832,Z,15,FGZ,0,0,Public, , , , , , , , ,11/04/2024,600, , , , ,"Just under 8 inches of snow (7.7 inches) fell at 8,160 feet elevation in the past 24 hours 4  miles NW Arizona Snowbowl.","A cold and moderately unstable trough moved over northern Arizona with areas of rain and snow. Most areas saw light to moderate accumulations. A few areas received heavy snow.",466
1223368,LITTLE COLORADO RIVER VALLEY IN APACHE COUNTY (ZONE), ,11/03/2024,1000,Heavy Snow, , ,0,0,0,0,AZ,MST-7, ,197832,Z,14,FGZ,0,0,Public, , , , , , , , ,11/04/2024,1000, , , , ,"Heavy snow fell in and around Vernon. A foot of snow was reported in Vernon and 6-8 inches of snow was reported 9 miles west of Vernon.","A cold and moderately unstable trough moved over northern Arizona with areas of rain and snow. Most areas saw light to moderate accumulations. A few areas received heavy snow.",467
1229858,SANTA CRUZ CO.,NOGALES,12/06/2024,1640,Funnel Cloud, , ,0,0,0,0,AZ,MST-7, ,198919,C,23,TWC,0,0,Trained Spotter, , , ,1,N,1,N,NOGALES,12/06/2024,1650,31.3673,-110.931,31.3672,-110.9301,"A trained spotter reported a weak funnel cloud that passed overhead Nogales, Arizona.","A low pressure system brought cold temperatures aloft in Southeast Arizona, causing a cold core funnel cloud to form over Nogales.",468
1226100,YAVAPAI COUNTY MOUNTAINS (ZONE), ,12/10/2024,48,High Wind,55.00, ,0,0,0,0,AZ,MST-7,MG,198269,Z,8,FGZ,0,0,RAWS, , , , , , , , ,12/10/2024,520, , , , ,"The Humbug Creek RAWS had a peak wind gust of 63 MPH at 1248 AM on December 10. Wind gusts  of 58 MPH or higher were felt from around 1248 AM to around 520 AM.","A dry cold front move from north to south over northern Arizona. This brought increasing pressure gradients and locally high winds.",469
1226017,WESTERN MOGOLLON RIM (ZONE), ,12/10/2024,410,High Wind,58.00, ,0,0,0,0,AZ,MST-7,MG,198269,Z,15,FGZ,0,0,Mesonet, , , , , , , , ,12/10/2024,1050, , , , ,"The peak wind gust at 11,555 feet was 67 MPH at 630 AM. The wind gusted over 58 MPH from 410 AM to 1050 AM.","A dry cold front move from north to south over northern Arizona. This brought increasing pressure gradients and locally high winds.",470
1230993,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,12/15/2024,0,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,199120,Z,503,TWC,0,0,County Official, , , , , , , , ,12/15/2024,800, , , , ,"Cold morning temperatures were near normal across Southeastern Arizona. Nogales International Airport reached a low temperature of 35 degrees Fahrenheit. The Pima County Medical Examiner confirmed that environmental cold exposure was the primary factor in the cause of death for an individual in Nogales.","Cold morning temperatures near normal across Southeastern Arizona. The Pima County Medical Examiner confirmed that cold was the primary factor in the cause of death for two individuals, one in Nogales and one in Tucson.",471
1230996,TUCSON METRO AREA (ZONE), ,12/18/2024,0,Cold/Wind Chill, , ,1,0,0,0,AZ,MST-7, ,199120,Z,504,TWC,0,0,County Official, , , , , , , , ,12/18/2024,800, , , , ,"Cold morning temperatures were near normal across Southeastern Arizona. Tucson International Airport reached a low temperature of 43 degrees Fahrenheit. The Pima County Medical Examiner confirmed that hypothermia was the primary factor in the cause of death for an individual in Tucson.","Cold morning temperatures near normal across Southeastern Arizona. The Pima County Medical Examiner confirmed that cold was the primary factor in the cause of death for two individuals, one in Nogales and one in Tucson.",472
1230998,TUCSON METRO AREA (ZONE), ,12/26/2024,0,Cold/Wind Chill, , ,0,0,0,0,AZ,MST-7, ,199121,Z,504,TWC,0,1,County Official, , , , , , , , ,12/26/2024,800, , , , ,"Cold morning temperatures were near normal across Southeastern Arizona. Tucson International Airport reached a low temperature of 33 degrees Fahrenheit. The Pima County Medical Examiner confirmed that environmental cold exposure was a contributing factor in the cause of death for an individual in Tucson.","Cold morning temperatures near normal across Southeastern Arizona. The Pima County Medical Examiner confirmed that environmental cold exposure contributed in the cause of death an individual in Tucson.",473
1228079,WESTERN MOGOLLON RIM (ZONE), ,01/07/2025,1925,High Wind,63.00, ,0,0,0,0,AZ,MST-7,MG,198626,Z,15,FGZ,0,0,Mesonet, , , , , , , , ,01/08/2025,330, , , , ,"The peak wind gust at the Arizona Snowbowl Pumphouse (9969 feet) was 72 MPH at 750 PM. The wind gusted to or above 58 MPH from 725 PM to 230 AM.","A strong area of low pressure moved over Arizona and produce windy to very windy conditions across the area.",474
1228069,YAVAPAI COUNTY MOUNTAINS (ZONE), ,01/07/2025,1945,High Wind,61.00, ,0,0,0,0,AZ,MST-7,MG,198626,Z,8,FGZ,0,0,ASOS, , , , , , , , ,01/08/2025,1030, , , , ,"The peak wind gust at Humbug was 70 MPH at 948 PM.  The sustained wind was 40 MPH or higher from 745 PM to 1015 AM.  The wind gusted 58 MPH or higher from 745 PM to  1030 AM.","A strong area of low pressure moved over Arizona and produce windy to very windy conditions across the area.",475
